n,k,policy,success_rate,mean_expansions_all,mean_expansions_success,mean_expansions_failure,mean_seconds
12,7,expert_balanced_small,0.2,24.1,20.5,25.0,0.0013379900017753243
12,7,expert_balanced_large,0.6,21.1,18.5,25.0,0.0012495400034822524
12,7,moe_sparse_top1,0.8,20.8,19.75,25.0,0.007595520012546331
12,7,moe_top2,0.8,21.1,20.125,25.0,0.011797799996566027
12,7,moe_top3,0.7,21.2,19.571428571428573,25.0,0.010990049992688
12,7,moe_all,0.4,23.6,21.5,25.0,0.014144549996126443
12,8,expert_wide_small,0.3,24.0,21.666666666666668,25.0,0.0010138999903574585
12,8,expert_wide_large,0.2,24.1,20.5,25.0,0.0012227900209836663
12,8,expert_tall_small,0.2,24.9,24.5,25.0,0.0014924899907782674
12,8,expert_tall_large,0.2,24.3,21.5,25.0,0.0013758200220763683
12,8,expert_balanced_small,0.2,24.6,23.0,25.0,0.0018261100281961261
12,8,expert_balanced_large,0.7,19.5,17.142857142857142,25.0,0.0006206900230608881
12,8,moe_sparse_top1,0.7,19.8,17.571428571428573,25.0,0.010267639998346567
12,8,moe_top2,0.7,19.6,17.285714285714285,25.0,0.010742609994485975
12,8,moe_top3,0.7,19.7,17.428571428571427,25.0,0.00724056001054123
12,8,moe_all,0.7,19.3,16.857142857142858,25.0,0.011690299981273711
12,9,expert_wide_small,0.5,23.4,21.8,25.0,0.0010069699957966805
12,9,expert_wide_large,0.3,23.9,21.333333333333332,25.0,0.0014596500084735453
12,9,expert_tall_small,0.1,25.0,25.0,25.0,0.0014053400023840367
12,9,expert_tall_large,0.0,25.0,,25.0,0.0012885499862022697
12,9,expert_balanced_small,0.1,25.0,25.0,25.0,0.001566609984729439
12,9,expert_balanced_large,0.7,22.4,21.285714285714285,25.0,0.0014606599928811193
12,9,moe_sparse_top1,0.8,22.4,21.75,25.0,0.011710150016006083
12,9,moe_top2,0.8,22.5,21.875,25.0,0.01085466002114117
12,9,moe_top3,0.6,21.4,19.0,25.0,0.009622059995308518
12,9,moe_all,0.4,23.5,21.25,25.0,0.009636780014261603
12,10,expert_wide_small,0.1,24.7,22.0,25.0,0.0010900900117121637
12,10,expert_wide_large,0.1,24.3,18.0,25.0,0.0006845099851489067
12,10,expert_tall_small,0.2,24.0,20.0,25.0,0.0007249499903991818
12,10,expert_tall_large,0.0,25.0,,25.0,0.0013825500034727156
12,10,expert_balanced_small,0.0,25.0,,25.0,0.0014626100077293814
12,10,expert_balanced_large,0.6,22.4,20.666666666666668,25.0,0.0013585099950432777
12,10,moe_sparse_top1,0.6,22.3,20.5,25.0,0.006089080020319671
12,10,moe_top2,0.6,22.5,20.833333333333332,25.0,0.005895390012301505
12,10,moe_top3,0.5,23.1,21.2,25.0,0.008068210002966225
12,10,moe_all,0.6,23.5,22.5,25.0,0.015999720012769104
12,11,expert_wide_small,0.1,24.9,24.0,25.0,0.0014465199783444405
12,11,expert_wide_large,0.1,24.8,23.0,25.0,0.0015445099910721184
12,11,expert_tall_small,0.2,24.7,23.5,25.0,0.0012735200114548206
12,11,expert_tall_large,0.1,24.6,21.0,25.0,0.0013949000160209835
12,11,expert_balanced_small,0.2,24.7,23.5,25.0,0.0013182199909351766
12,11,expert_balanced_large,0.5,21.4,17.8,25.0,0.0011696100002154708
12,11,moe_sparse_top1,0.5,21.4,17.8,25.0,0.008418330003041773
12,11,moe_top2,0.4,21.7,16.75,25.0,0.01209702001651749
12,11,moe_top3,0.2,23.2,16.0,25.0,0.00906004001153633
12,11,moe_all,0.2,23.9,19.5,25.0,0.013061970006674528
12,12,expert_wide_small,0.2,24.5,22.5,25.0,0.0014240600168704987
12,12,expert_wide_large,0.1,24.4,19.0,25.0,0.0014993100077845157
12,12,expert_tall_small,0.0,25.0,,25.0,0.0014857999864034354
12,12,expert_tall_large,0.0,25.0,,25.0,0.001418009994085878
12,12,expert_balanced_small,0.0,25.0,,25.0,0.0008579700253903866
12,12,expert_balanced_large,0.7,20.6,18.714285714285715,25.0,0.0009746799827553332
12,12,moe_sparse_top1,0.7,20.7,18.857142857142858,25.0,0.011384510016068817
12,12,moe_top2,0.7,20.8,19.0,25.0,0.009825020004063845
12,12,moe_top3,0.7,20.5,18.571428571428573,25.0,0.007869930018205195
12,12,moe_all,0.7,20.1,18.0,25.0,0.010873119987081736
12,13,expert_wide_small,0.2,24.7,23.5,25.0,0.0007563600200228393
12,13,expert_wide_large,0.1,24.6,21.0,25.0,0.0011263300199061631
12,13,expert_tall_small,0.1,24.8,23.0,25.0,0.0012705800123512744
12,13,expert_tall_large,0.0,25.0,,25.0,0.0012961000204086304
12,13,expert_balanced_small,0.0,25.0,,25.0,0.001194869983009994
12,13,expert_balanced_large,0.5,21.0,17.0,25.0,0.0008026600000448525
12,13,moe_sparse_top1,0.5,21.1,17.2,25.0,0.008980970003176481
12,13,moe_top2,0.5,21.1,17.2,25.0,0.012979140016250312
12,13,moe_top3,0.5,21.7,18.4,25.0,0.012938610021956265
12,13,moe_all,0.4,22.5,18.75,25.0,0.015120580012444406
12,14,expert_wide_small,0.0,25.0,,25.0,0.0011140400194562972
12,14,expert_wide_large,0.0,25.0,,25.0,0.00141620998037979
12,14,expert_tall_small,0.2,24.7,23.5,25.0,0.0012514599948190153
12,14,expert_tall_large,0.1,24.5,20.0,25.0,0.0012535899877548218
12,14,expert_balanced_small,0.0,25.0,,25.0,0.0013846500311046838
12,14,expert_balanced_large,0.4,23.2,20.5,25.0,0.0013892099959775805
12,14,moe_sparse_top1,0.0,25.0,,25.0,0.013601190014742314
12,14,moe_top2,0.0,25.0,,25.0,0.012185470014810563
12,14,moe_top3,0.0,25.0,,25.0,0.01359372999286279
12,14,moe_all,0.0,25.0,,25.0,0.012576840014662593
13,3,expert_wide_small,0.9,18.3,17.555555555555557,25.0,0.00042873001657426355
13,3,expert_wide_large,0.6,20.6,17.666666666666668,25.0,0.0004549499950371683
13,3,expert_tall_small,1.0,16.8,16.8,,0.0003355299937538803
13,3,expert_tall_large,1.0,17.7,17.7,,0.00031041997717693446
13,3,expert_balanced_small,0.8,19.8,18.5,25.0,0.00044757999712601303
13,3,expert_balanced_large,1.0,18.9,18.9,,0.0005075900000520051
13,3,moe_sparse_top1,0.9,18.9,18.22222222222222,25.0,0.004801150015555322
13,3,moe_top2,0.6,19.6,16.0,25.0,0.005263920011930168
13,3,moe_top3,0.7,20.3,18.285714285714285,25.0,0.006319010013248772
13,3,moe_all,0.6,20.5,17.5,25.0,0.006898310000542552
13,4,expert_wide_small,0.5,22.9,20.8,25.0,0.0005081199924461544
13,4,expert_wide_large,0.5,22.1,19.2,25.0,0.0004949099849909544
13,4,expert_tall_small,0.8,18.1,16.375,25.0,0.000344210013281554
13,4,expert_tall_large,0.8,19.3,17.875,25.0,0.00038898000493645666
13,4,expert_balanced_small,0.6,23.1,21.833333333333332,25.0,0.0006836700020357966
13,4,expert_balanced_large,0.5,23.3,21.6,25.0,0.0004836499923840165
13,4,moe_sparse_top1,0.4,23.5,21.25,25.0,0.006078459974378348
13,4,moe_top2,0.6,21.5,19.166666666666668,25.0,0.005194330005906522
13,4,moe_top3,0.4,23.2,20.5,25.0,0.007462910003960132
13,4,moe_all,0.6,23.8,23.0,25.0,0.00750957002164796
13,5,expert_wide_small,0.6,21.7,19.5,25.0,0.0005686999997124076
13,5,expert_wide_large,0.2,24.1,20.5,25.0,0.0005668000085279346
13,5,expert_tall_small,0.9,21.0,20.555555555555557,25.0,0.0005579800112172961
13,5,expert_tall_large,0.5,22.0,19.0,25.0,0.0005000899895094335
13,5,expert_balanced_small,0.4,24.2,23.0,25.0,0.0008788600098341703
13,5,expert_balanced_large,0.7,21.8,20.428571428571427,25.0,0.00045097998809069396
13,5,moe_sparse_top1,0.9,21.1,20.666666666666668,25.0,0.005382980010472238
13,5,moe_top2,0.8,22.5,21.875,25.0,0.005850649974308908
13,5,moe_top3,0.4,23.3,20.75,25.0,0.0059377199970185755
13,5,moe_all,0.3,23.6,20.333333333333332,25.0,0.007354979973752051
13,6,expert_wide_small,0.3,23.7,20.666666666666668,25.0,0.0007035499904304743
13,6,expert_wide_large,0.2,24.3,21.5,25.0,0.0004740700242109597
13,6,expert_tall_small,0.9,19.8,19.22222222222222,25.0,0.00046447000931948423
13,6,expert_tall_large,0.5,23.3,21.6,25.0,0.0004614400444552302
13,6,expert_balanced_small,0.3,24.1,22.0,25.0,0.0005863799946382642
13,6,expert_balanced_large,0.4,22.9,19.75,25.0,0.000508479995187372
13,6,moe_sparse_top1,0.7,21.3,19.714285714285715,25.0,0.004605649993754924
13,6,moe_top2,0.7,21.4,19.857142857142858,25.0,0.004651869973167777
13,6,moe_top3,0.3,23.5,20.0,25.0,0.006697190017439425
13,6,moe_all,0.1,24.5,20.0,25.0,0.007085849996656179
13,7,expert_wide_small,0.5,24.0,23.0,25.0,0.0010282800067216158
13,7,expert_wide_large,0.1,24.0,15.0,25.0,0.0005471500218845904
13,7,expert_tall_small,1.0,19.8,19.8,,0.0003804700216278434
13,7,expert_tall_large,0.6,22.7,21.166666666666668,25.0,0.0006562699913047254
13,7,expert_balanced_small,0.2,24.5,22.5,25.0,0.0007256299839355051
13,7,expert_balanced_large,0.3,24.2,22.333333333333332,25.0,0.0005176100181415677
13,7,moe_sparse_top1,1.0,19.8,19.8,,0.004364080005325377
13,7,moe_top2,1.0,19.8,19.8,,0.004614699992816895
13,7,moe_top3,0.8,20.7,19.625,25.0,0.005788249988108873
13,7,moe_all,0.2,23.8,19.0,25.0,0.008966350019909442
13,8,expert_wide_small,0.0,25.0,,25.0,0.0006220999988727271
13,8,expert_wide_large,0.0,25.0,,25.0,0.0005569800268858671
13,8,expert_tall_small,0.8,21.7,20.875,25.0,0.0004907599999569356
13,8,expert_tall_large,0.5,23.3,21.6,25.0,0.000525540008675307
13,8,expert_balanced_small,0.1,25.0,25.0,25.0,0.0005069499951787293
13,8,expert_balanced_large,0.3,23.6,20.333333333333332,25.0,0.000579750002361834
13,8,moe_sparse_top1,0.6,22.2,20.333333333333332,25.0,0.005609790026210248
13,8,moe_top2,0.6,22.3,20.5,25.0,0.005310159979853779
13,8,moe_top3,0.2,24.2,21.0,25.0,0.006537060020491481
13,8,moe_all,0.1,24.7,22.0,25.0,0.007293600006960332
13,9,expert_wide_small,0.4,23.2,20.5,25.0,0.0005113800172694028
13,9,expert_wide_large,0.3,23.0,18.333333333333332,25.0,0.00044409001711755993
13,9,expert_tall_small,0.3,24.3,22.666666666666668,25.0,0.000581840006634593
13,9,expert_tall_large,0.1,24.4,19.0,25.0,0.0005967300035990775
13,9,expert_balanced_small,0.1,24.7,22.0,25.0,0.0007175000035203993
13,9,expert_balanced_large,0.7,21.7,20.285714285714285,25.0,0.0004327300004661083
13,9,moe_sparse_top1,0.4,23.9,22.25,25.0,0.006102919997647405
13,9,moe_top2,0.3,23.3,19.333333333333332,25.0,0.005350900010671467
13,9,moe_top3,0.3,23.0,18.333333333333332,25.0,0.005813870020210743
13,9,moe_all,0.2,24.2,21.0,25.0,0.007835050020366907
13,10,expert_wide_small,0.1,25.0,25.0,25.0,0.0005551999900490045
13,10,expert_wide_large,0.1,24.8,23.0,25.0,0.0005872100009582937
13,10,expert_tall_small,0.1,24.9,24.0,25.0,0.0005112100043334067
13,10,expert_tall_large,0.0,25.0,,25.0,0.0005201100022532046
13,10,expert_balanced_small,0.0,25.0,,25.0,0.0006427699932828546
13,10,expert_balanced_large,0.4,23.5,21.25,25.0,0.0005563000100664795
13,10,moe_sparse_top1,0.4,23.5,21.25,25.0,0.005047760019078851
13,10,moe_top2,0.4,23.5,21.25,25.0,0.005862000002525747
13,10,moe_top3,0.3,23.4,19.666666666666668,25.0,0.0064703600131906566
13,10,moe_all,0.2,23.8,19.0,25.0,0.0077194499783217905
13,11,expert_wide_small,0.3,24.1,22.0,25.0,0.0006080599734559656
13,11,expert_wide_large,0.2,24.4,22.0,25.0,0.000527139997575432
13,11,expert_tall_small,0.1,25.0,25.0,25.0,0.0006288800039328634
13,11,expert_tall_large,0.0,25.0,,25.0,0.0005448000156320632
13,11,expert_balanced_small,0.0,25.0,,25.0,0.0006800299859605729
13,11,expert_balanced_large,0.5,22.7,20.4,25.0,0.00048605998745188117
13,11,moe_sparse_top1,0.5,22.6,20.2,25.0,0.005390189995523542
13,11,moe_top2,0.6,22.7,21.166666666666668,25.0,0.006600499979685992
13,11,moe_top3,0.6,22.4,20.666666666666668,25.0,0.0066041199956089255
13,11,moe_all,0.4,23.9,22.25,25.0,0.006554190011229366
13,12,expert_wide_small,0.2,24.8,24.0,25.0,0.0006442799931392074
13,12,expert_wide_large,0.0,25.0,,25.0,0.0007206099922768772
13,12,expert_tall_small,0.1,25.0,25.0,25.0,0.0006567000062204897
13,12,expert_tall_large,0.1,24.6,21.0,25.0,0.0005849900073371828
13,12,expert_balanced_small,0.0,25.0,,25.0,0.0005043799872510135
13,12,expert_balanced_large,0.8,20.1,18.875,25.0,0.000419450004119426
13,12,moe_sparse_top1,0.8,20.1,18.875,25.0,0.004278470017015934
13,12,moe_top2,0.8,20.0,18.75,25.0,0.004561470018234104
13,12,moe_top3,0.8,21.3,20.375,25.0,0.004963000013958663
13,12,moe_all,0.3,25.0,25.0,25.0,0.007182569999713451
13,13,expert_wide_small,0.2,24.8,24.0,25.0,0.0006068699643947184
13,13,expert_wide_large,0.1,24.6,21.0,25.0,0.0005813000025227666
13,13,expert_tall_small,0.0,25.0,,25.0,0.00048373001627624037
13,13,expert_tall_large,0.0,25.0,,25.0,0.0005058699985966087
13,13,expert_balanced_small,0.0,25.0,,25.0,0.0005623099976219236
13,13,expert_balanced_large,0.4,22.5,18.75,25.0,0.00047464000526815654
13,13,moe_sparse_top1,0.4,22.5,18.75,25.0,0.004580749990418553
13,13,moe_top2,0.4,22.6,19.0,25.0,0.005344389984384179
13,13,moe_top3,0.4,22.9,19.75,25.0,0.005485309998039156
13,13,moe_all,0.2,23.8,19.0,25.0,0.007122530008200556
13,14,expert_wide_small,0.3,24.9,24.666666666666668,25.0,0.0006193699897266925
13,14,expert_wide_large,0.2,24.7,23.5,25.0,0.0005588299827650189
13,14,expert_tall_small,0.0,25.0,,25.0,0.0005063200136646628
13,14,expert_tall_large,0.0,25.0,,25.0,0.0005475000012665987
13,14,expert_balanced_small,0.0,25.0,,25.0,0.0005858000135049224
13,14,expert_balanced_large,0.4,22.9,19.75,25.0,0.0004975400166586042
13,14,moe_sparse_top1,0.4,22.9,19.75,25.0,0.004582700005266815
13,14,moe_top2,0.1,24.2,17.0,25.0,0.006086829991545528
13,14,moe_top3,0.1,24.6,21.0,25.0,0.005910510034300387
13,14,moe_all,0.0,25.0,,25.0,0.007102969998959452
14,3,expert_wide_small,1.0,15.0,15.0,,0.0002975899958983064
14,3,expert_wide_large,1.0,16.4,16.4,,0.0003263199934735894
14,3,expert_tall_small,1.0,16.4,16.4,,0.00029595999512821436
14,3,expert_tall_large,0.9,18.2,17.444444444444443,25.0,0.00033203999046236274
14,3,expert_balanced_small,0.7,22.8,21.857142857142858,25.0,0.0004455799818970263
14,3,expert_balanced_large,1.0,20.3,20.3,,0.00038232998922467233
14,3,moe_sparse_top1,1.0,15.0,15.0,,0.00317285000346601
14,3,moe_top2,0.8,18.9,17.375,25.0,0.003969960007816553
14,3,moe_top3,0.8,19.9,18.625,25.0,0.004614690004382282
14,3,moe_all,0.8,18.4,16.75,25.0,0.0052620799979195
14,4,expert_wide_small,0.8,20.3,19.125,25.0,0.0004090600064955652
14,4,expert_wide_large,0.8,18.8,17.25,25.0,0.00043758000247180463
14,4,expert_tall_small,1.0,18.3,18.3,,0.00038198999827727677
14,4,expert_tall_large,0.9,19.9,19.333333333333332,25.0,0.00035148999886587263
14,4,expert_balanced_small,0.7,23.0,22.142857142857142,25.0,0.00047207000898197293
14,4,expert_balanced_large,0.7,22.4,21.285714285714285,25.0,0.0004678600002080202
14,4,moe_sparse_top1,0.5,22.6,20.2,25.0,0.004913800011854619
14,4,moe_top2,0.7,20.2,18.142857142857142,25.0,0.004477080004289746
14,4,moe_top3,0.5,22.3,19.6,25.0,0.005420100002083927
14,4,moe_all,0.7,22.4,21.285714285714285,25.0,0.00675206002779305
14,5,expert_wide_small,0.5,22.0,19.0,25.0,0.0004516600165516138
14,5,expert_wide_large,0.4,22.1,17.75,25.0,0.0004485600278712809
14,5,expert_tall_small,0.7,20.7,18.857142857142858,25.0,0.0004204499651677907
14,5,expert_tall_large,0.5,23.3,21.6,25.0,0.0004887000075541436
14,5,expert_balanced_small,0.5,23.5,22.0,25.0,0.0004541400005109608
14,5,expert_balanced_large,0.5,23.8,22.6,25.0,0.00046960000181570647
14,5,moe_sparse_top1,0.7,20.9,19.142857142857142,25.0,0.005168869998306036
14,5,moe_top2,0.8,21.2,20.25,25.0,0.0050788900116458535
14,5,moe_top3,0.2,24.1,20.5,25.0,0.006102710007689893
14,5,moe_all,0.2,24.5,22.5,25.0,0.00801417997572571
14,6,expert_wide_small,0.3,23.7,20.666666666666668,25.0,0.0005370499799028039
14,6,expert_wide_large,0.2,24.7,23.5,25.0,0.0007097900263033808
14,6,expert_tall_small,0.5,23.1,21.2,25.0,0.00045169998193159697
14,6,expert_tall_large,0.2,23.9,19.5,25.0,0.000508619996253401
14,6,expert_balanced_small,0.0,25.0,,25.0,0.0006563900271430612
14,6,expert_balanced_large,0.3,24.1,22.0,25.0,0.0005155899911187589
14,6,moe_sparse_top1,0.5,23.1,21.2,25.0,0.004897530016023666
14,6,moe_top2,0.5,22.7,20.4,25.0,0.005442659975960851
14,6,moe_top3,0.5,23.5,22.0,25.0,0.006070639984682202
14,6,moe_all,0.3,24.5,23.333333333333332,25.0,0.006686399993486703
14,7,expert_wide_small,0.5,22.2,19.4,25.0,0.00048051998019218447
14,7,expert_wide_large,0.3,23.3,19.333333333333332,25.0,0.000479190016631037
14,7,expert_tall_small,0.8,20.6,19.5,25.0,0.00040257001528516413
14,7,expert_tall_large,0.4,24.7,24.25,25.0,0.0005500900209881365
14,7,expert_balanced_small,0.1,24.8,23.0,25.0,0.0006333499681204557
14,7,expert_balanced_large,0.1,24.4,19.0,25.0,0.0005536900134757161
14,7,moe_sparse_top1,0.1,24.4,19.0,25.0,0.0051693399902433155
14,7,moe_top2,0.2,23.8,19.0,25.0,0.0052692699944600465
14,7,moe_top3,0.2,23.9,19.5,25.0,0.006032209983095527
14,7,moe_all,0.1,24.3,18.0,25.0,0.0070176500244997445
14,8,expert_wide_small,0.1,25.0,25.0,25.0,0.0005107400007545948
14,8,expert_wide_large,0.2,24.5,22.5,25.0,0.0004958599805831909
14,8,expert_tall_small,0.7,22.8,21.857142857142858,25.0,0.00046206997940316795
14,8,expert_tall_large,0.3,24.0,21.666666666666668,25.0,0.0004945599939674139
14,8,expert_balanced_small,0.0,25.0,,25.0,0.0005311599816195667
14,8,expert_balanced_large,0.6,22.7,21.166666666666668,25.0,0.00045885000145062804
14,8,moe_sparse_top1,0.7,22.8,21.857142857142858,25.0,0.00477940000128001
14,8,moe_top2,0.6,23.2,22.0,25.0,0.005187630013097078
14,8,moe_top3,0.1,24.6,21.0,25.0,0.006359729997348041
14,8,moe_all,0.0,25.0,,25.0,0.007325119990855456
14,9,expert_wide_small,0.1,25.0,25.0,25.0,0.0005058599985204637
14,9,expert_wide_large,0.0,25.0,,25.0,0.0005709699937142432
14,9,expert_tall_small,0.6,23.1,21.833333333333332,25.0,0.0005152000114321709
14,9,expert_tall_large,0.1,24.8,23.0,25.0,0.000484510010574013
14,9,expert_balanced_small,0.1,24.7,22.0,25.0,0.0005117899738252163
14,9,expert_balanced_large,0.5,23.3,21.6,25.0,0.000490079983137548
14,9,moe_sparse_top1,0.7,22.9,22.0,25.0,0.005033139989245683
14,9,moe_top2,0.2,23.8,19.0,25.0,0.005207730003166944
14,9,moe_top3,0.0,25.0,,25.0,0.006243130005896091
14,9,moe_all,0.1,24.5,20.0,25.0,0.007194650021847338
14,10,expert_wide_small,0.2,24.1,20.5,25.0,0.0005091700004413724
14,10,expert_wide_large,0.2,24.3,21.5,25.0,0.0005051500047557056
14,10,expert_tall_small,0.0,25.0,,25.0,0.0005194700206629932
14,10,expert_tall_large,0.0,25.0,,25.0,0.0005309999920427799
14,10,expert_balanced_small,0.0,25.0,,25.0,0.0006429999833926558
14,10,expert_balanced_large,0.2,24.6,23.0,25.0,0.0006302600144408643
14,10,moe_sparse_top1,0.2,24.6,23.0,25.0,0.005288670025765896
14,10,moe_top2,0.0,25.0,,25.0,0.0055069699767045675
14,10,moe_top3,0.0,25.0,,25.0,0.006357770005706698
14,10,moe_all,0.0,25.0,,25.0,0.006837460026144981
14,11,expert_wide_small,0.4,24.1,22.75,25.0,0.0005096899927593768
14,11,expert_wide_large,0.0,25.0,,25.0,0.0005170300137251616
14,11,expert_tall_small,0.1,25.0,25.0,25.0,0.0005067999940365553
14,11,expert_tall_large,0.0,25.0,,25.0,0.0005067399935796857
14,11,expert_balanced_small,0.0,25.0,,25.0,0.0005437199841253459
14,11,expert_balanced_large,0.3,24.7,24.0,25.0,0.0005006800289265812
14,11,moe_sparse_top1,0.3,24.7,24.0,25.0,0.005266400019172579
14,11,moe_top2,0.2,24.6,23.0,25.0,0.005281179992016405
14,11,moe_top3,0.1,24.6,21.0,25.0,0.0059673599898815155
14,11,moe_all,0.0,25.0,,25.0,0.006907630013301969
14,12,expert_wide_small,0.1,24.5,20.0,25.0,0.0005375900072976947
14,12,expert_wide_large,0.1,24.5,20.0,25.0,0.0006348199909552932
14,12,expert_tall_small,0.3,23.8,21.0,25.0,0.00044115998316556214
14,12,expert_tall_large,0.1,24.5,20.0,25.0,0.0004933200194500387
14,12,expert_balanced_small,0.0,25.0,,25.0,0.0005250900168903172
14,12,expert_balanced_large,0.7,22.7,21.714285714285715,25.0,0.0004681500024162233
14,12,moe_sparse_top1,0.6,23.3,22.166666666666668,25.0,0.004522730002645403
14,12,moe_top2,0.6,23.2,22.0,25.0,0.004894070012960583
14,12,moe_top3,0.3,23.4,19.666666666666668,25.0,0.005950850003864616
14,12,moe_all,0.1,24.1,16.0,25.0,0.006503289972897619
14,13,expert_wide_small,0.0,25.0,,25.0,0.0005336400005035103
14,13,expert_wide_large,0.0,25.0,,25.0,0.0005362800089642406
14,13,expert_tall_small,0.1,25.0,25.0,25.0,0.0005110000143758953
14,13,expert_tall_large,0.1,24.8,23.0,25.0,0.0005941700190305709
14,13,expert_balanced_small,0.0,25.0,,25.0,0.0006373000098392368
14,13,expert_balanced_large,0.6,21.6,19.333333333333332,25.0,0.00046663000248372557
14,13,moe_sparse_top1,0.5,21.7,18.4,25.0,0.004262459999881685
14,13,moe_top2,0.5,22.1,19.2,25.0,0.0047497600084170696
14,13,moe_top3,0.5,22.3,19.6,25.0,0.005720069992821664
14,13,moe_all,0.4,22.7,19.25,25.0,0.006316239980515092
14,14,expert_wide_small,0.0,25.0,,25.0,0.0005369700258597732
14,14,expert_wide_large,0.0,25.0,,25.0,0.000524469988886267
14,14,expert_tall_small,0.0,25.0,,25.0,0.000584650004748255
14,14,expert_tall_large,0.0,25.0,,25.0,0.0005662000156007707
14,14,expert_balanced_small,0.0,25.0,,25.0,0.0008636399754323066
14,14,expert_balanced_large,0.3,24.6,23.666666666666668,25.0,0.0005257699987851084
14,14,moe_sparse_top1,0.3,24.7,24.0,25.0,0.0049098199931904675
14,14,moe_top2,0.2,24.4,22.0,25.0,0.005658920016139745
14,14,moe_top3,0.1,24.4,19.0,25.0,0.006609339988790453
14,14,moe_all,0.0,25.0,,25.0,0.008076280006207526
3,3,oracle_best_expert,1.0,4.1,4.1,,0.00011613998794928193
3,4,oracle_best_expert,1.0,5.5,5.5,,0.0001859599957242608
3,5,oracle_best_expert,1.0,6.5,6.5,,0.0002038300037384033
3,6,oracle_best_expert,1.0,7.4,7.4,,0.0002049399889074266
3,7,oracle_best_expert,1.0,8.2,8.2,,0.0002138399868272245
3,8,oracle_best_expert,1.0,9.9,9.9,,0.0002508100122213364
3,9,oracle_best_expert,1.0,10.9,10.9,,0.00029763999627903105
3,10,oracle_best_expert,1.0,11.5,11.5,,0.0002972999936901033
3,11,oracle_best_expert,1.0,12.0,12.0,,0.0003093699924647808
3,12,oracle_best_expert,1.0,13.5,13.5,,0.0003296000184491277
3,13,oracle_best_expert,1.0,14.2,14.2,,0.0003484700107946992
3,14,oracle_best_expert,1.0,15.0,15.0,,0.00037194001488387584
4,3,oracle_best_expert,1.0,6.2,6.2,,0.00015316999051719903
4,4,oracle_best_expert,1.0,7.7,7.7,,0.0002040400169789791
4,5,oracle_best_expert,1.0,10.2,10.2,,0.00025435000425204634
4,6,oracle_best_expert,1.0,9.0,9.0,,0.0002350799972191453
4,7,oracle_best_expert,1.0,10.2,10.2,,0.0002551100100390613
4,8,oracle_best_expert,1.0,11.2,11.2,,0.0002754500019364059
4,9,oracle_best_expert,1.0,12.0,12.0,,0.00028097000904381275
4,10,oracle_best_expert,1.0,11.7,11.7,,0.0002890799893066287
4,11,oracle_best_expert,1.0,12.8,12.8,,0.000316319998819381
4,12,oracle_best_expert,1.0,14.0,14.0,,0.0003553100163117051
4,13,oracle_best_expert,1.0,14.5,14.5,,0.00042005997383967044
4,14,oracle_best_expert,1.0,15.9,15.9,,0.000392530020326376
5,3,oracle_best_expert,1.0,5.2,5.2,,0.00014449999434873462
5,4,oracle_best_expert,1.0,5.4,5.4,,0.00015661000506952404
5,5,oracle_best_expert,1.0,6.1,6.1,,0.0001907900208607316
5,6,oracle_best_expert,1.0,8.8,8.8,,0.0002326000016182661
5,7,oracle_best_expert,1.0,9.3,9.3,,0.00024101000744849443
5,8,oracle_best_expert,1.0,10.2,10.2,,0.0002643299871124327
5,9,oracle_best_expert,1.0,13.8,13.8,,0.0003437599982134998
5,10,oracle_best_expert,1.0,14.2,14.2,,0.0003920900053344667
5,11,oracle_best_expert,1.0,16.1,16.1,,0.0004707600106485188
5,12,oracle_best_expert,1.0,19.0,19.0,,0.0008837399887852371
5,13,oracle_best_expert,0.9,18.7,18.0,25.0,0.0004828600212931633
5,14,oracle_best_expert,0.8,21.8,21.0,25.0,0.0005767600028775633
6,3,oracle_best_expert,1.0,8.4,8.4,,0.00021527999779209496
6,4,oracle_best_expert,1.0,7.0,7.0,,0.00018228002591058612
6,5,oracle_best_expert,1.0,7.6,7.6,,0.00022344000171869993
6,6,oracle_best_expert,1.0,9.7,9.7,,0.0002869999734684825
6,7,oracle_best_expert,1.0,11.6,11.6,,0.00030708000995218756
6,8,oracle_best_expert,1.0,17.6,17.6,,0.0004285699920728803
6,9,oracle_best_expert,1.0,15.7,15.7,,0.00041256999829784034
6,10,oracle_best_expert,1.0,15.8,15.8,,0.00039045000448822975
6,11,oracle_best_expert,1.0,17.7,17.7,,0.00042423000559210777
6,12,oracle_best_expert,0.9,18.0,17.22222222222222,25.0,0.00045986002078279853
6,13,oracle_best_expert,0.8,22.0,21.25,25.0,0.0005727899959310889
6,14,oracle_best_expert,0.7,22.1,20.857142857142858,25.0,0.0005554700153879821
7,3,oracle_best_expert,1.0,8.5,8.5,,0.0002185200108215213
7,4,oracle_best_expert,1.0,12.1,12.1,,0.0002898699720390141
7,5,oracle_best_expert,1.0,9.2,9.2,,0.0002993999980390072
7,6,oracle_best_expert,1.0,8.5,8.5,,0.00028792000375688076
7,7,oracle_best_expert,1.0,10.0,10.0,,0.00038970998721197245
7,8,oracle_best_expert,1.0,10.9,10.9,,0.00031641001114621756
7,9,oracle_best_expert,1.0,12.7,12.7,,0.0004032099968753755
7,10,oracle_best_expert,1.0,13.7,13.7,,0.00042113999370485544
7,11,oracle_best_expert,0.9,18.4,17.666666666666668,25.0,0.0006139600300230086
7,12,oracle_best_expert,1.0,15.7,15.7,,0.0004891599877737462
